term,term_desc,class,crn,title,building_code,building,official_map_name,room,schedule_days,start_time,end_time,enrolled_students,latitude,longitude,location_scope,coordinate_validation_status,coordinate_notes
202620,Spring 2026,MUS 366C 0,22011,Vocal Diction: French,PA,Performing Arts Center,Performing Arts Center,016,MonWed,15:00,15:50,12,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 105 0,20921,Survey of Popular and Rock Music,PA,Performing Arts Center,Performing Arts Center,016,MonWedFri,08:00,08:50,86,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 126 0,22286,Theoretical and Analytical Skills III,PA,Performing Arts Center,Performing Arts Center,047,MonWedFri,08:00,08:50,16,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 205 0,21642,Survey of World Musical Cultures,PA,Performing Arts Center,Performing Arts Center,155,MonWedFri,08:00,08:50,121,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 126 01,21297,Theoretical and Analytical Skills III,PA,Performing Arts Center,Performing Arts Center,047,MonWedFri,09:00,09:50,33,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 126 02,21298,Theoretical and Analytical Skills III,PA,Performing Arts Center,Performing Arts Center,168,MonWedFri,09:00,09:50,19,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 347 0,22787,Case Studies in Musicology II,PA,Performing Arts Center,Performing Arts Center,027,MonWedFri,09:00,09:50,10,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 226 01,21299,Theoretical and Analytical Skills VI,PA,Performing Arts Center,Performing Arts Center,168,MonWedFri,10:00,10:50,16,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 347 0,22767,Case Studies in Musicology II,PA,Performing Arts Center,Performing Arts Center,047,MonWedFri,10:00,10:50,30,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 226 02,21300,Theoretical and Analytical Skills VI,PA,Performing Arts Center,Performing Arts Center,047,MonWedFri,11:00,11:50,24,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 424 0,21668,Free Counterpoint,PA,Performing Arts Center,Performing Arts Center,027,MonWedFri,11:00,11:50,6,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 434 0,24005,Jazz Arranging and Composition I,PA,Performing Arts Center,Performing Arts Center,047,MonWedFri,13:00,13:50,14,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 273 01,21409,String Sinfonia,PA,Performing Arts Center,Performing Arts Center,155,MonWedFri,13:30,14:50,21,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 271 1,20348,University Choir,PA,Performing Arts Center,Performing Arts Center,016,MonWedFri,14:00,14:50,121,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 274 438,20077,Jazz Ensem: Big Band II,PA,Performing Arts Center,Performing Arts Center,024,MonWedFri,14:00,14:50,13,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 474 0,21094,Jazz Ensem: Big Band I,PA,Performing Arts Center,Performing Arts Center,024,MonWedFri,15:00,15:50,15,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 574 0,22052,Jazz Ensembles,PA,Performing Arts Center,Performing Arts Center,024,MonWedFri,15:00,15:50,0,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 371 0,21602,Advanced Treble Chorale,PA,Performing Arts Center,Performing Arts Center,016,MonWedThuFri,13:00,13:50,40,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 125B 04,21220,Keyboard Skills III,PA,Performing Arts Center,Performing Arts Center,170,Thu,08:00,08:50,12,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 225C 0,22046,Advanced Keyboard Skills III,PA,Performing Arts Center,Performing Arts Center,170,Thu,09:00,09:50,7,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 212 0,20735,Applied Instruction: Piano,PA,Performing Arts Center,Performing Arts Center,155,Thu,12:00,12:50,8,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 212 0,20736,Applied Instruction: Piano,PA,Performing Arts Center,Performing Arts Center,155,Thu,12:00,12:50,0,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 312 0,20788,Applied Instruction: Piano,PA,Performing Arts Center,Performing Arts Center,155,Thu,12:00,12:50,0,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 412 0,20813,Applied Instruction: Piano,PA,Performing Arts Center,Performing Arts Center,155,Thu,12:00,12:50,0,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 466E 0,23304,Applied Music Pedagogy/Professional Practices,PA,Performing Arts Center,Performing Arts Center,027,Thu,12:00,13:50,9,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 212 0,20737,Applied Instruction: Piano,PA,Performing Arts Center,Performing Arts Center,155,Thu,13:00,13:50,7,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 212 0,20738,Applied Instruction: Piano,PA,Performing Arts Center,Performing Arts Center,155,Thu,13:00,13:50,0,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 213B 0,20741,Applied Instruction: Viola,PA,Performing Arts Center,Performing Arts Center,024,Thu,13:00,13:50,3,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 213B 0,20742,Applied Instruction: Viola,PA,Performing Arts Center,Performing Arts Center,024,Thu,13:00,13:50,3,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 312 0,20789,Applied Instruction: Piano,PA,Performing Arts Center,Performing Arts Center,155,Thu,13:00,13:50,1,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 313B 0,20791,Applied Instruction: Viola,PA,Performing Arts Center,Performing Arts Center,024,Thu,13:00,13:50,2,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 412 0,20814,Applied Instruction: Piano,PA,Performing Arts Center,Performing Arts Center,155,Thu,13:00,13:50,0,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 413B 0,20816,Applied Instruction: Viola,PA,Performing Arts Center,Performing Arts Center,024,Thu,13:00,13:50,0,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 197L 0,23696,Sightreading on Guitar,PA,Performing Arts Center,Performing Arts Center,047,Thu,14:00,14:50,8,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 472 0,20351,Wind Symphony,PA,Performing Arts Center,Performing Arts Center,155,Thu,14:00,15:50,47,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 572 0,20354,Wind Symphony,PA,Performing Arts Center,Performing Arts Center,024,Thu,14:00,15:50,4,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 372 0,22792,Symphonic Winds,PA,Performing Arts Center,Performing Arts Center,155,Thu,16:00,17:50,54,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 314E 0,20798,Applied Instruction: Saxophone,PA,Performing Arts Center,Performing Arts Center,024,Thu,18:30,19:20,6,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 414E 0,20821,Applied Instruction: Saxophone,PA,Performing Arts Center,Performing Arts Center,168,Thu,18:30,19:20,1,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 125B 0,21195,Keyboard Skills III,PA,Performing Arts Center,Performing Arts Center,170,Tue,08:00,08:50,13,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 125B 0,21196,Keyboard Skills III,PA,Performing Arts Center,Performing Arts Center,170,Tue,09:00,09:50,4,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 264O 0,20907,Low Brass Pedagogy: Trombone,PA,Performing Arts Center,Performing Arts Center,168,Tue,11:00,11:50,11,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 214F 0,20759,Applied Instruction: French Horn,PA,Performing Arts Center,Performing Arts Center,047,Tue,12:00,12:50,4,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 214F 0,20760,Applied Instruction: French Horn,PA,Performing Arts Center,Performing Arts Center,047,Tue,12:00,12:50,1,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 214G 0,20761,Applied Instruction: Trumpet,PA,Performing Arts Center,Performing Arts Center,155,Tue,12:00,12:50,6,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 214G 0,20762,Applied Instruction: Trumpet,PA,Performing Arts Center,Performing Arts Center,155,Tue,12:00,12:50,1,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 214H 0,20763,Applied Instruction: Trombone,PA,Performing Arts Center,Performing Arts Center,047,Tue,12:00,12:50,3,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 214H 0,20764,Applied Instruction: Trombone,PA,Performing Arts Center,Performing Arts Center,047,Tue,12:00,12:50,2,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 314F 0,20799,Applied Instruction: French Horn,PA,Performing Arts Center,Performing Arts Center,047,Tue,12:00,12:50,3,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 314G 0,20800,Applied Instruction: Trumpet,PA,Performing Arts Center,Performing Arts Center,155,Tue,12:00,12:50,6,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 314H 0,20801,Applied Instruction: Trombone,PA,Performing Arts Center,Performing Arts Center,047,Tue,12:00,12:50,4,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 414F 0,20822,Applied Instruction: French Horn,PA,Performing Arts Center,Performing Arts Center,047,Tue,12:00,12:50,1,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 414G 0,20823,Applied Instruction: Trumpet,PA,Performing Arts Center,Performing Arts Center,155,Tue,12:00,12:50,1,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 414H 0,20824,Applied Instruction: Trombone,PA,Performing Arts Center,Performing Arts Center,047,Tue,12:00,12:50,1,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 281 0,22369,Chamber Music: Brass,PA,Performing Arts Center,Performing Arts Center,047,Tue,13:00,13:50,3,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 213A 0,20739,Applied Instruction: Violin,PA,Performing Arts Center,Performing Arts Center,155,Tue,14:00,15:50,4,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 213A 0,20740,Applied Instruction: Violin,PA,Performing Arts Center,Performing Arts Center,155,Tue,14:00,15:50,4,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 213A 0,21206,Applied Instruction: Violin,PA,Performing Arts Center,Performing Arts Center,155,Tue,14:00,15:50,4,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 213A 0,21207,Applied Instruction: Violin,PA,Performing Arts Center,Performing Arts Center,155,Tue,14:00,15:50,1,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 216 0,20785,Applied Instruction: Classical Guitar,PA,Performing Arts Center,Performing Arts Center,047,Tue,14:00,14:50,13,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 216 0,20786,Applied Instruction: Classical Guitar,PA,Performing Arts Center,Performing Arts Center,047,Tue,14:00,14:50,0,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 313A 0,20790,Applied Instruction: Violin,PA,Performing Arts Center,Performing Arts Center,155,Tue,14:00,15:50,0,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 313A 01,21224,Applied Instruction: Violin,PA,Performing Arts Center,Performing Arts Center,155,Tue,14:00,15:50,1,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 316 0,20810,Applied Instruction: Classical Guitar,PA,Performing Arts Center,Performing Arts Center,047,Tue,14:00,14:50,1,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 413A 0,20815,Applied Instruction: Violin,PA,Performing Arts Center,Performing Arts Center,155,Tue,14:00,15:50,1,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 413A 0,21604,Applied Instruction: Violin,PA,Performing Arts Center,Performing Arts Center,155,Tue,14:00,15:50,3,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 416 0,20833,Applied Instruction: Classical Guitar,PA,Performing Arts Center,Performing Arts Center,047,Tue,14:00,14:50,1,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 472 0,20351,Wind Symphony,PA,Performing Arts Center,Performing Arts Center,024,Tue,14:00,15:50,47,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 572 0,20354,Wind Symphony,PA,Performing Arts Center,Performing Arts Center,155,Tue,14:00,15:50,4,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,THTR 255 0,21027,Mainstage Season: Crew,PA,Performing Arts Center,Performing Arts Center,399,Tue,15:00,15:50,40,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 212 0,20733,Applied Instruction: Piano,PA,Performing Arts Center,Performing Arts Center,155,Tue,16:00,17:50,6,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 212 0,20734,Applied Instruction: Piano,PA,Performing Arts Center,Performing Arts Center,155,Tue,16:00,17:50,0,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 212 0,20735,Applied Instruction: Piano,PA,Performing Arts Center,Performing Arts Center,155,Tue,16:00,17:50,8,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 212 0,20736,Applied Instruction: Piano,PA,Performing Arts Center,Performing Arts Center,155,Tue,16:00,17:50,0,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 212 0,20737,Applied Instruction: Piano,PA,Performing Arts Center,Performing Arts Center,155,Tue,16:00,17:50,7,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 212 0,20738,Applied Instruction: Piano,PA,Performing Arts Center,Performing Arts Center,155,Tue,16:00,17:50,0,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 212 0,21794,Applied Instruction: Piano,PA,Performing Arts Center,Performing Arts Center,155,Tue,16:00,17:50,5,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 212 0,21795,Applied Instruction: Piano,PA,Performing Arts Center,Performing Arts Center,155,Tue,16:00,17:50,0,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 312 0,20787,Applied Instruction: Piano,PA,Performing Arts Center,Performing Arts Center,155,Tue,16:00,17:50,1,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 312 0,20788,Applied Instruction: Piano,PA,Performing Arts Center,Performing Arts Center,155,Tue,16:00,17:50,0,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 312 0,20789,Applied Instruction: Piano,PA,Performing Arts Center,Performing Arts Center,155,Tue,16:00,17:50,1,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 312 0,21792,Applied Instruction: Piano,PA,Performing Arts Center,Performing Arts Center,155,Tue,16:00,17:50,1,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 372 0,22792,Symphonic Winds,PA,Performing Arts Center,Performing Arts Center,024,Tue,16:00,17:50,54,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 412 0,20812,Applied Instruction: Piano,PA,Performing Arts Center,Performing Arts Center,155,Tue,16:00,17:50,0,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 412 0,20813,Applied Instruction: Piano,PA,Performing Arts Center,Performing Arts Center,155,Tue,16:00,17:50,0,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 412 0,20814,Applied Instruction: Piano,PA,Performing Arts Center,Performing Arts Center,155,Tue,16:00,17:50,0,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 412 0,21793,Applied Instruction: Piano,PA,Performing Arts Center,Performing Arts Center,155,Tue,16:00,17:50,0,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 125A 0,21193,Aural Skills III,PA,Performing Arts Center,Performing Arts Center,047,TueThu,08:00,08:50,16,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 104 0,21650,The Art of Listening to Music,PA,Performing Arts Center,Performing Arts Center,155,TueThu,09:00,10:20,99,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 125A 0,21194,Aural Skills III,PA,Performing Arts Center,Performing Arts Center,168,TueThu,09:00,09:50,24,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 125A 0,22278,Aural Skills III,PA,Performing Arts Center,Performing Arts Center,047,TueThu,09:00,09:50,25,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 354A 0,20361,Advanced Choral Conducting,PA,Performing Arts Center,Performing Arts Center,016,TueThu,09:00,10:20,4,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 354B 501,20233,Advanced Instrumental Conducting,PA,Performing Arts Center,Performing Arts Center,024,TueThu,09:00,10:20,19,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 502 01,21412,Choral Conducting and Literature,PA,Performing Arts Center,Performing Arts Center,016,TueThu,09:00,10:20,0,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 225A 0,21197,Aural Skills VI,PA,Performing Arts Center,Performing Arts Center,047,TueThu,10:00,10:50,27,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 225B 0,21199,Keyboard Skills VI,PA,Performing Arts Center,Performing Arts Center,170,TueThu,10:00,10:50,17,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 442 0,20567,Sem Mus: Music &amp; Global Sport,PA,Performing Arts Center,Performing Arts Center,376B,TueThu,10:00,11:50,5,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 550 0,23998,Seminar in Musicology,PA,Performing Arts Center,Performing Arts Center,376B,TueThu,10:00,11:50,6,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,THTR 264 02,22357,Movement Studio I: Grotowski,PA,Performing Arts Center,Performing Arts Center,399,TueThu,10:00,11:50,15,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 463 0,21724,Secondary Choral Music Education,PA,Performing Arts Center,Performing Arts Center,016,TueThu,10:30,11:50,6,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 465 0,21725,Secondary Instrumental Music Education,PA,Performing Arts Center,Performing Arts Center,024,TueThu,10:30,11:50,18,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 225A 0,21198,Aural Skills VI,PA,Performing Arts Center,Performing Arts Center,047,TueThu,11:00,11:50,20,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 225B 0,21200,Keyboard Skills VI,PA,Performing Arts Center,Performing Arts Center,170,TueThu,11:00,11:50,22,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 275 0,20564,Jazz Combo III,PA,Performing Arts Center,Performing Arts Center,110,TueThu,11:00,11:50,6,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 475 515,20080,Jazz Combo I,PA,Performing Arts Center,Performing Arts Center,110,TueThu,12:00,12:50,4,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 575 543,20084,Chamber Jazz Ensembles,PA,Performing Arts Center,Performing Arts Center,110,TueThu,12:00,12:50,1,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 281 0,22371,Chamber Music: Winds,PA,Performing Arts Center,Performing Arts Center,047,TueThu,13:00,13:50,11,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 481 0,21191,Adv. Chamber Mus: Winds,PA,Performing Arts Center,Performing Arts Center,OFC,TueThu,13:00,13:50,1,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 481 07,21219,Adv. Chamber Mus: Brass,PA,Performing Arts Center,Performing Arts Center,OFC,TueThu,13:00,13:50,0,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,THTR 364 02,20416,Movement Studio II: Suzuki/Viewpoints,PA,Performing Arts Center,Performing Arts Center,399,TueThu,13:00,14:50,12,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 466D 0,22080,Applied Music Pedagogy: Voice II,PA,Performing Arts Center,Performing Arts Center,016,TueThu,15:00,15:50,13,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 284 01,21545,Vocal Jazz Ensemble,PA,Performing Arts Center,Performing Arts Center,016,TueThu,16:00,17:20,17,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 398 0,21644,Integrated Arts for Elementary Educators,PA,Performing Arts Center,Performing Arts Center,047,TueThu,16:00,17:20,26,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 478 0,21005,Advanced Opera Production,PA,Performing Arts Center,Performing Arts Center,016,TueWedThuFri,18:30,21:20,6,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 264Q 0,21400,Pedagogy/Lab: Marching Percussion,PA,Performing Arts Center,Performing Arts Center,024,Wed,08:00,08:50,0,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 264L 0,22009,Single Reed Pedagogy,PA,Performing Arts Center,Performing Arts Center,024,Wed,09:00,09:50,10,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 265D 0,22008,Low String Pedagogy,PA,Performing Arts Center,Performing Arts Center,024,Wed,10:00,10:50,10,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 212 0,21794,Applied Instruction: Piano,PA,Performing Arts Center,Performing Arts Center,155,Wed,11:00,11:50,5,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 212 0,21795,Applied Instruction: Piano,PA,Performing Arts Center,Performing Arts Center,155,Wed,11:00,11:50,0,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 312 0,21792,Applied Instruction: Piano,PA,Performing Arts Center,Performing Arts Center,155,Wed,11:00,11:50,1,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 412 0,21793,Applied Instruction: Piano,PA,Performing Arts Center,Performing Arts Center,155,Wed,11:00,11:50,0,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 212 0,20733,Applied Instruction: Piano,PA,Performing Arts Center,Performing Arts Center,155,Wed,12:00,12:50,6,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 212 0,20734,Applied Instruction: Piano,PA,Performing Arts Center,Performing Arts Center,155,Wed,12:00,12:50,0,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 312 0,20787,Applied Instruction: Piano,PA,Performing Arts Center,Performing Arts Center,155,Wed,12:00,12:50,1,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 412 0,20812,Applied Instruction: Piano,PA,Performing Arts Center,Performing Arts Center,155,Wed,12:00,12:50,0,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 473 0,20352,University Symphony Orchestra,PA,Performing Arts Center,Performing Arts Center,024,Wed,12:00,13:20,62,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 573 0,20862,University Symphony Orchestra,PA,Performing Arts Center,Performing Arts Center,024,Wed,12:00,13:20,4,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 125B 05,21221,Keyboard Skills III,PA,Performing Arts Center,Performing Arts Center,170,Wed,14:00,14:50,8,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 485 0,22410,New Music Ensemble,PA,Performing Arts Center,Performing Arts Center,123,Wed,14:00,15:50,6,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 585 0,22409,New Music Ensemble,PA,Performing Arts Center,Performing Arts Center,123,Wed,14:00,15:50,0,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 125B 0,21734,Keyboard Skills III,PA,Performing Arts Center,Performing Arts Center,170,Wed,15:00,15:50,15,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 214A 0,20750,Applied Instruction: Flute,PA,Performing Arts Center,Performing Arts Center,155,Wed,15:00,15:50,8,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 214A 0,20751,Applied Instruction: Flute,PA,Performing Arts Center,Performing Arts Center,155,Wed,15:00,15:50,0,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 314A 0,20795,Applied Instruction: Flute,PA,Performing Arts Center,Performing Arts Center,155,Wed,15:00,15:50,2,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 414A 0,20844,Applied Instruction: Flute,PA,Performing Arts Center,Performing Arts Center,155,Wed,15:00,15:50,1,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 514 0,24098,Individual Instruction: Advanced  Winds and Percussion,PA,Performing Arts Center,Performing Arts Center,OFC,Wed,15:00,15:50,1,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 214C 0,20752,Applied Instruction: Clarinet,PA,Performing Arts Center,Performing Arts Center,168,Wed,16:00,16:50,6,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 214C 0,20753,Applied Instruction: Clarinet,PA,Performing Arts Center,Performing Arts Center,168,Wed,16:00,16:50,1,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 276 0,20915,Piano Accompanying,PA,Performing Arts Center,Performing Arts Center,155,Wed,16:00,17:50,6,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 281 0,22373,Percussion Ensemble,PA,Performing Arts Center,Performing Arts Center,024,Wed,16:00,16:50,20,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 314C 0,20797,Applied Instruction: Clarinet,PA,Performing Arts Center,Performing Arts Center,168,Wed,16:00,16:50,3,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 414C 0,21120,Applied Instruction: Clarinet,PA,Performing Arts Center,Performing Arts Center,168,Wed,16:00,16:50,1,48.737911088267616,-122.48719381874768,main_campus,matched,
